wd_plnt_nm,wd_plnt_idntfr,region_nm,region_type,woody_herbal,acquisition_term
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
큰조롱,22,농산물원종장,평지,2,10
